序号,传输方向,时间戳,ID,帧格式,帧类型,长度,数据,
4146,接收,19:10:47.338.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
4147,接收,19:10:47.338.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4148,接收,19:10:47.339.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4149,接收,19:10:47.410.0,0x00000301,标准帧,数据帧,0x08,68 3C 10 3C 00 00 00 00 ,
4150,接收,19:10:47.410.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4151,接收,19:10:47.418.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4152,接收,19:10:47.418.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4153,接收,19:10:47.428.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D6 FF ,
4154,接收,19:10:47.428.0,0x0000030a,标准帧,数据帧,0x04,59 3C 5A 3B ,
4155,接收,19:10:47.437.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4156,接收,19:10:47.437.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4157,接收,19:10:47.514.0,0x00000301,标准帧,数据帧,0x08,68 3C 12 3C 00 00 00 00 ,
4158,接收,19:10:47.514.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4159,接收,19:10:47.518.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4160,接收,19:10:47.518.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4161,接收,19:10:47.541.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
4162,接收,19:10:47.541.0,0x0000030a,标准帧,数据帧,0x04,59 3C 5A 3B ,
4163,接收,19:10:47.541.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4164,接收,19:10:47.541.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4165,接收,19:10:47.610.0,0x00000301,标准帧,数据帧,0x08,68 3C 12 3C 00 00 00 00 ,
4166,接收,19:10:47.610.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4167,接收,19:10:47.617.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4168,接收,19:10:47.618.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4169,接收,19:10:47.628.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D6 FF ,
4170,接收,19:10:47.628.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
4171,接收,19:10:47.638.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4172,接收,19:10:47.638.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4173,接收,19:10:47.715.0,0x00000301,标准帧,数据帧,0x08,68 3C 10 3C 00 00 00 00 ,
4174,接收,19:10:47.715.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4175,接收,19:10:47.718.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4176,接收,19:10:47.718.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4177,接收,19:10:47.741.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
4178,接收,19:10:47.741.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
4179,接收,19:10:47.741.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4180,接收,19:10:47.741.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4181,接收,19:10:47.810.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4182,接收,19:10:47.810.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
4183,接收,19:10:47.812.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4184,接收,19:10:47.812.0,0x00000301,标准帧,数据帧,0x08,68 3C 16 3C 00 00 00 00 ,
4185,接收,19:10:47.812.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4186,接收,19:10:47.812.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
4187,接收,19:10:47.812.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
4188,接收,19:10:47.819.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4189,接收,19:10:47.819.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4190,接收,19:10:47.819.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 16 0C ,
4191,接收,19:10:47.819.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
4192,接收,19:10:47.829.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D8 FF ,
4193,接收,19:10:47.829.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
4194,接收,19:10:47.829.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
4195,接收,19:10:47.829.0,0x00000408,标准帧,数据帧,0x04,94 09 00 00 ,
4196,接收,19:10:47.837.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4197,接收,19:10:47.837.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4198,接收,19:10:47.839.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 C6 E5 E5 E8 E5 ,
4199,接收,19:10:47.839.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
4200,接收,19:10:47.847.0,0x00000509,标准帧,数据帧,0x03,3F 87 01 ,
4201,接收,19:10:47.847.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E7 ,
4202,接收,19:10:47.857.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4203,接收,19:10:47.857.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
4204,接收,19:10:47.916.0,0x00000301,标准帧,数据帧,0x08,68 3C 11 3C 00 00 00 00 ,
4205,接收,19:10:47.916.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4206,接收,19:10:47.918.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4207,接收,19:10:47.918.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4208,接收,19:10:47.939.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D6 FF ,
4209,接收,19:10:47.940.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
4210,接收,19:10:47.940.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4211,接收,19:10:47.940.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4212,接收,19:10:48.013.0,0x00000301,标准帧,数据帧,0x08,6D 3C 12 3C 00 00 00 00 ,
4213,接收,19:10:48.013.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4214,接收,19:10:48.017.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
4215,接收,19:10:48.018.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4216,接收,19:10:48.027.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D4 FF ,
4217,接收,19:10:48.028.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
4218,接收,19:10:48.038.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4219,接收,19:10:48.038.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
4220,接收,19:10:48.115.0,0x00000301,标准帧,数据帧,0x08,6D 3C 10 3C 00 00 00 00 ,
4221,接收,19:10:48.115.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4222,接收,19:10:48.138.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
4223,接收,19:10:48.138.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4224,接收,19:10:48.138.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D2 FF ,
4225,接收,19:10:48.138.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5A 3B ,
4226,接收,19:10:48.138.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4227,接收,19:10:48.138.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4228,接收,19:10:48.210.0,0x00000301,标准帧,数据帧,0x08,68 3C 16 3C 00 00 00 00 ,
4229,接收,19:10:48.210.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4230,接收,19:10:48.217.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4231,接收,19:10:48.217.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4232,接收,19:10:48.229.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D4 FF ,
4233,接收,19:10:48.229.0,0x0000030a,标准帧,数据帧,0x04,63 3C 64 3B ,
4234,接收,19:10:48.238.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4235,接收,19:10:48.238.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4236,接收,19:10:48.315.0,0x00000301,标准帧,数据帧,0x08,68 3C 13 3C 00 00 00 00 ,
4237,接收,19:10:48.315.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4238,接收,19:10:48.319.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4239,接收,19:10:48.319.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4240,接收,19:10:48.341.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
4241,接收,19:10:48.341.0,0x0000030a,标准帧,数据帧,0x04,63 3C 64 3B ,
4242,接收,19:10:48.341.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4243,接收,19:10:48.341.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4244,接收,19:10:48.409.0,0x00000301,标准帧,数据帧,0x08,68 3C 15 3C 00 00 00 00 ,
4245,接收,19:10:48.409.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4246,接收,19:10:48.417.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4247,接收,19:10:48.417.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4248,接收,19:10:48.430.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D4 FF ,
4249,接收,19:10:48.430.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4250,接收,19:10:48.439.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4251,接收,19:10:48.439.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4252,接收,19:10:48.515.0,0x00000301,标准帧,数据帧,0x08,68 3C 13 3C 00 00 00 00 ,
4253,接收,19:10:48.515.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4254,接收,19:10:48.520.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4255,接收,19:10:48.520.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4256,接收,19:10:48.540.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D0 FF ,
4257,接收,19:10:48.540.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4258,接收,19:10:48.540.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4259,接收,19:10:48.540.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4260,接收,19:10:48.610.0,0x00000301,标准帧,数据帧,0x08,68 3C 15 3C 00 00 00 00 ,
4261,接收,19:10:48.610.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4262,接收,19:10:48.617.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4263,接收,19:10:48.617.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4264,接收,19:10:48.628.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D6 FF ,
4265,接收,19:10:48.628.0,0x0000030a,标准帧,数据帧,0x04,63 3C 69 3B ,
4266,接收,19:10:48.639.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4267,接收,19:10:48.639.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4268,接收,19:10:48.717.0,0x00000301,标准帧,数据帧,0x08,68 3C 0E 3C 00 00 00 00 ,
4269,接收,19:10:48.717.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4270,接收,19:10:48.738.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4271,接收,19:10:48.738.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4272,接收,19:10:48.739.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D0 FF ,
4273,接收,19:10:48.739.0,0x0000030a,标准帧,数据帧,0x04,63 3C 69 3B ,
4274,接收,19:10:48.739.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4275,接收,19:10:48.739.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
4276,接收,19:10:48.809.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4277,接收,19:10:48.809.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
4278,接收,19:10:48.812.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4279,接收,19:10:48.812.0,0x00000301,标准帧,数据帧,0x08,6D 3C 0F 3C 00 00 00 00 ,
4280,接收,19:10:48.812.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4281,接收,19:10:48.812.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
4282,接收,19:10:48.812.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
4283,接收,19:10:48.817.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
4284,接收,19:10:48.817.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4285,接收,19:10:48.818.0,0x00000405,标准帧,数据帧,0x08,0E 0C 10 0C 13 0C 14 0C ,
4286,接收,19:10:48.818.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
4287,接收,19:10:48.830.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 83 3C D8 FF ,
4288,接收,19:10:48.830.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
4289,接收,19:10:48.830.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
4290,接收,19:10:48.830.0,0x00000408,标准帧,数据帧,0x04,95 09 00 00 ,
4291,接收,19:10:48.839.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4292,接收,19:10:48.839.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
4293,接收,19:10:48.839.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 C6 E5 E5 E8 E5 ,
4294,接收,19:10:48.839.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
4295,接收,19:10:48.850.0,0x00000509,标准帧,数据帧,0x03,3F 87 01 ,
4296,接收,19:10:48.850.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E7 ,
4297,接收,19:10:48.860.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4298,接收,19:10:48.860.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
4299,接收,19:10:48.917.0,0x00000301,标准帧,数据帧,0x08,6D 3C 0A 3C 00 00 00 00 ,
4300,接收,19:10:48.917.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4301,接收,19:10:48.921.0,0x00000303,标准帧,数据帧,0x04,B2 00 36 1E ,
4302,接收,19:10:48.921.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4303,接收,19:10:48.940.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D4 FF ,
4304,接收,19:10:48.940.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
4305,接收,19:10:48.940.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4306,接收,19:10:48.940.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
4307,接收,19:10:49.011.0,0x00000301,标准帧,数据帧,0x08,63 3C 13 3C 00 00 00 00 ,
4308,接收,19:10:49.011.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4309,接收,19:10:49.021.0,0x00000303,标准帧,数据帧,0x04,B1 00 32 1E ,
4310,接收,19:10:49.021.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4311,接收,19:10:49.029.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D4 FF ,
4312,接收,19:10:49.029.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
4313,接收,19:10:49.038.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4314,接收,19:10:49.038.0,0x00000401,标准帧,数据帧,0x08,C8 78 00 00 00 00 00 00 ,
4315,接收,19:10:49.114.0,0x00000301,标准帧,数据帧,0x08,63 3C 0B 3C 00 00 00 00 ,
4316,接收,19:10:49.114.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4317,接收,19:10:49.139.0,0x00000303,标准帧,数据帧,0x04,B1 00 32 1E ,
4318,接收,19:10:49.139.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4319,接收,19:10:49.139.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D4 FF ,
4320,接收,19:10:49.139.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 64 3B ,
4321,接收,19:10:49.139.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4322,接收,19:10:49.139.0,0x00000401,标准帧,数据帧,0x08,C8 78 00 00 00 00 00 00 ,
4323,接收,19:10:49.211.0,0x00000301,标准帧,数据帧,0x08,68 3C 16 3C 01 00 00 00 ,
4324,接收,19:10:49.211.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4325,接收,19:10:49.218.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4326,接收,19:10:49.218.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4327,接收,19:10:49.228.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D4 FF ,
4328,接收,19:10:49.228.0,0x0000030a,标准帧,数据帧,0x04,59 3C 64 3B ,
4329,接收,19:10:49.239.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4330,接收,19:10:49.239.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 0A 00 00 00 ,
4331,接收,19:10:49.315.0,0x00000301,标准帧,数据帧,0x08,68 3C 0F 3C 01 00 00 00 ,
4332,接收,19:10:49.315.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4333,接收,19:10:49.318.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4334,接收,19:10:49.318.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4335,接收,19:10:49.341.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7D 3C D2 FF ,
4336,接收,19:10:49.341.0,0x0000030a,标准帧,数据帧,0x04,59 3C 64 3B ,
4337,接收,19:10:49.341.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4338,接收,19:10:49.341.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 0A 00 00 00 ,
4339,接收,19:10:49.410.0,0x00000301,标准帧,数据帧,0x08,68 3C 10 3C 00 00 00 00 ,
4340,接收,19:10:49.410.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4341,接收,19:10:49.418.0,0x00000303,标准帧,数据帧,0x04,B2 00 34 1E ,
4342,接收,19:10:49.418.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4343,接收,19:10:49.427.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D2 FF ,
4344,接收,19:10:49.427.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4345,接收,19:10:49.438.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4346,接收,19:10:49.438.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4347,接收,19:10:49.513.0,0x00000301,标准帧,数据帧,0x08,68 3C 11 3C 00 00 00 00 ,
4348,接收,19:10:49.513.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4349,接收,19:10:49.518.0,0x00000303,标准帧,数据帧,0x04,B2 00 34 1E ,
4350,接收,19:10:49.518.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4351,接收,19:10:49.540.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7F 3C D8 FF ,
4352,接收,19:10:49.540.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4353,接收,19:10:49.540.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4354,接收,19:10:49.540.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4355,接收,19:10:49.611.0,0x00000301,标准帧,数据帧,0x08,68 3C 15 3C 00 00 00 00 ,
4356,接收,19:10:49.611.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4357,接收,19:10:49.617.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4358,接收,19:10:49.617.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4359,接收,19:10:49.627.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 80 3C D4 FF ,
4360,接收,19:10:49.627.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4361,接收,19:10:49.637.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4362,接收,19:10:49.637.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4363,接收,19:10:49.715.0,0x00000301,标准帧,数据帧,0x08,68 3C 0F 3C 00 00 00 00 ,
4364,接收,19:10:49.715.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4365,接收,19:10:49.719.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4366,接收,19:10:49.719.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4367,接收,19:10:49.740.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 7E 3C D6 FF ,
4368,接收,19:10:49.740.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4369,接收,19:10:49.740.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4370,接收,19:10:49.740.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4371,接收,19:10:49.812.0,0x00000604,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4372,接收,19:10:49.812.0,0x00000605,标准帧,数据帧,0x08,00 00 00 00 01 00 00 00 ,
4373,接收,19:10:49.812.0,0x00000606,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4374,接收,19:10:49.812.0,0x00000301,标准帧,数据帧,0x08,68 3C 13 3C 00 00 00 00 ,
4375,接收,19:10:49.812.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4376,接收,19:10:49.812.0,0x00000402,标准帧,数据帧,0x08,01 00 00 00 F8 25 00 00 ,
4377,接收,19:10:49.812.0,0x00000403,标准帧,数据帧,0x08,64 00 00 00 E3 C3 07 00 ,
4378,接收,19:10:49.817.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4379,接收,19:10:49.817.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4380,接收,19:10:49.818.0,0x00000405,标准帧,数据帧,0x08,10 0C 10 0C 13 0C 14 0C ,
4381,接收,19:10:49.818.0,0x00000406,标准帧,数据帧,0x08,07 0C 1B 0C 17 0C 14 0C ,
4382,接收,19:10:49.828.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 81 3C D2 FF ,
4383,接收,19:10:49.828.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4384,接收,19:10:49.829.0,0x00000407,标准帧,数据帧,0x04,17 0C 1D 0C ,
4385,接收,19:10:49.829.0,0x00000408,标准帧,数据帧,0x04,96 09 00 00 ,
4386,接收,19:10:49.837.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4387,接收,19:10:49.837.0,0x00000401,标准帧,数据帧,0x08,D1 78 00 00 00 00 00 00 ,
4388,接收,19:10:49.838.0,0x00000409,标准帧,数据帧,0x08,E5 E4 E5 C6 E5 E5 E8 E5 ,
4389,接收,19:10:49.838.0,0x00000506,标准帧,数据帧,0x07,07 0C 1D 0C A5 E4 E5 ,
4390,接收,19:10:49.848.0,0x00000509,标准帧,数据帧,0x03,3F 84 01 ,
4391,接收,19:10:49.848.0,0x0000050a,标准帧,数据帧,0x03,E6 E6 E7 ,
4392,接收,19:10:49.857.0,0x0000050d,标准帧,数据帧,0x08,00 00 00 00 00 00 00 00 ,
4393,接收,19:10:49.858.0,0x0000050d,标准帧,数据帧,0x08,01 BB 03 00 00 00 00 00 ,
4394,接收,19:10:49.916.0,0x00000301,标准帧,数据帧,0x08,68 3C 14 3C 00 00 00 00 ,
4395,接收,19:10:49.916.0,0x00000302,标准帧,数据帧,0x08,39 00 C4 09 A9 50 9D 39 ,
4396,接收,19:10:49.938.0,0x00000303,标准帧,数据帧,0x04,B1 00 34 1E ,
4397,接收,19:10:49.938.0,0x00000304,标准帧,数据帧,0x06,04 8C 03 10 00 00 ,
4398,接收,19:10:49.938.0,0x00000309,标准帧,数据帧,0x08,62 A8 00 3D 82 3C D4 FF ,
4399,接收,19:10:49.938.0,0x0000030a,标准帧,数据帧,0x04,5E 3C 5F 3B ,
4400,接收,19:10:49.938.0,0x00000400,标准帧,数据帧,0x08,07 00 0C 00 00 00 00 00 ,
4401,接收,19:10:49.938.0,0x00000401,标准帧,数据帧,0x08,DB 78 00 00 00 00 00 00 ,
