序号,传输方向,时间标识,帧ID,帧格式,帧类型,数据长度,数据(HEX)
7865,接收,19:53:53.382.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7866,接收,19:53:53.382.0,0x00000309,数据帧,标准帧,0x08,62 a8 00 40 83 3c 3f 02 
7867,接收,19:53:53.382.0,0x0000030a,数据帧,标准帧,0x04,b1 3f 9d 3e 
7868,接收,19:53:53.382.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7869,接收,19:53:53.382.0,0x00000401,数据帧,标准帧,0x08,57 7f 00 00 06 18 00 00 
7870,接收,19:53:53.455.0,0x00000301,数据帧,标准帧,0x08,b1 3f a6 3f 66 02 00 00 
7871,接收,19:53:53.455.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7872,接收,19:53:53.461.0,0x00000303,数据帧,标准帧,0x04,f0 00 d8 1f 
7873,接收,19:53:53.462.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7874,接收,19:53:53.472.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 7e 3c 3b 02 
7875,接收,19:53:53.472.0,0x0000030a,数据帧,标准帧,0x04,b5 3f a7 3e 
7876,接收,19:53:53.482.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7877,接收,19:53:53.482.0,0x00000401,数据帧,标准帧,0x08,62 7f 00 00 fc 17 00 00 
7878,接收,19:53:53.560.0,0x00000301,数据帧,标准帧,0x08,b1 3f a5 3f 66 02 00 00 
7879,接收,19:53:53.560.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7880,接收,19:53:53.580.0,0x00000303,数据帧,标准帧,0x04,f0 00 d8 1f 
7881,接收,19:53:53.580.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7882,接收,19:53:53.581.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 82 3c 3b 02 
7883,接收,19:53:53.581.0,0x0000030a,数据帧,标准帧,0x04,b5 3f a7 3e 
7884,接收,19:53:53.583.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7885,接收,19:53:53.583.0,0x00000401,数据帧,标准帧,0x08,62 7f 00 00 fc 17 00 00 
7886,接收,19:53:53.655.0,0x00000301,数据帧,标准帧,0x08,b1 3f ad 3f 67 02 00 00 
7887,接收,19:53:53.655.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7888,接收,19:53:53.662.0,0x00000303,数据帧,标准帧,0x04,f0 00 d8 1f 
7889,接收,19:53:53.662.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7890,接收,19:53:53.672.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 7e 3c 3f 02 
7891,接收,19:53:53.672.0,0x0000030a,数据帧,标准帧,0x04,bb 3f b1 3e 
7892,接收,19:53:53.683.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7893,接收,19:53:53.683.0,0x00000401,数据帧,标准帧,0x08,62 7f 00 00 06 18 00 00 
7894,接收,19:53:53.759.0,0x00000301,数据帧,标准帧,0x08,b1 3f ab 3f 67 02 00 00 
7895,接收,19:53:53.759.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7896,接收,19:53:53.763.0,0x00000303,数据帧,标准帧,0x04,f0 00 d8 1f 
7897,接收,19:53:53.763.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7898,接收,19:53:53.785.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 83 3c 35 02 
7899,接收,19:53:53.785.0,0x0000030a,数据帧,标准帧,0x04,bb 3f b1 3e 
7900,接收,19:53:53.785.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7901,接收,19:53:53.785.0,0x00000401,数据帧,标准帧,0x08,62 7f 00 00 06 18 00 00 
7902,接收,19:53:53.855.0,0x00000301,数据帧,标准帧,0x08,b1 3f ad 3f 66 02 00 00 
7903,接收,19:53:53.855.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7904,接收,19:53:53.863.0,0x00000303,数据帧,标准帧,0x04,f0 00 d8 1f 
7905,接收,19:53:53.863.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7906,接收,19:53:53.873.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 7d 3c 3b 02 
7907,接收,19:53:53.873.0,0x0000030a,数据帧,标准帧,0x04,bb 3f b1 3e 
7908,接收,19:53:53.881.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7909,接收,19:53:53.883.0,0x00000401,数据帧,标准帧,0x08,62 7f 00 00 fc 17 00 00 
7910,接收,19:53:53.960.0,0x00000301,数据帧,标准帧,0x08,b1 3f b5 3f 66 02 00 00 
7911,接收,19:53:53.960.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7912,接收,19:53:53.980.0,0x00000303,数据帧,标准帧,0x04,f0 00 d8 1f 
7913,接收,19:53:53.980.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7914,接收,19:53:53.981.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 80 3c 39 02 
7915,接收,19:53:53.981.0,0x0000030a,数据帧,标准帧,0x04,bb 3f b1 3e 
7916,接收,19:53:53.981.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7917,接收,19:53:53.982.0,0x00000401,数据帧,标准帧,0x08,62 7f 00 00 fc 17 00 00 
7918,接收,19:53:54.054.0,0x00000604,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
7919,接收,19:53:54.054.0,0x00000605,数据帧,标准帧,0x08,00 00 00 00 01 00 08 00 
7920,接收,19:53:54.055.0,0x00000606,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
7921,接收,19:53:54.055.0,0x00000301,数据帧,标准帧,0x08,bb 3f bb 3f 66 02 00 00 
7922,接收,19:53:54.058.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7923,接收,19:53:54.058.0,0x00000402,数据帧,标准帧,0x08,02 00 00 00 79 30 00 00 
7924,接收,19:53:54.058.0,0x00000403,数据帧,标准帧,0x08,64 00 00 00 e3 c3 07 00 
7925,接收,19:53:54.065.0,0x00000303,数据帧,标准帧,0x04,f0 00 dd 1f 
7926,接收,19:53:54.065.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7927,接收,19:53:54.065.0,0x00000405,数据帧,标准帧,0x08,bb 0c bc 0c be 0c bf 0c 
7928,接收,19:53:54.065.0,0x00000406,数据帧,标准帧,0x08,af 0c c5 0c c1 0c bf 0c 
7929,接收,19:53:54.074.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 7e 3c 3b 02 
7930,接收,19:53:54.074.0,0x0000030a,数据帧,标准帧,0x04,bf 3f b7 3e 
7931,接收,19:53:54.074.0,0x00000407,数据帧,标准帧,0x04,be 0c c6 0c 
7932,接收,19:53:54.074.0,0x00000408,数据帧,标准帧,0x04,3b 00 00 00 
7933,接收,19:53:54.084.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7934,接收,19:53:54.084.0,0x00000401,数据帧,标准帧,0x08,76 7f 00 00 fc 17 00 00 
7935,接收,19:53:54.084.0,0x00000409,数据帧,标准帧,0x08,e5 e4 e5 d7 e5 e5 e5 e6 
7936,接收,19:53:54.084.0,0x00000506,数据帧,标准帧,0x07,af 0c c6 0c a5 e4 e5 
7937,接收,19:53:54.093.0,0x00000509,数据帧,标准帧,0x03,3f 81 01 
7938,接收,19:53:54.093.0,0x0000050a,数据帧,标准帧,0x03,e7 e6 e4 
7939,接收,19:53:54.102.0,0x0000050d,数据帧,标准帧,0x08,00 00 00 00 00 a8 03 00 
7940,接收,19:53:54.102.0,0x0000050d,数据帧,标准帧,0x08,01 c3 04 00 00 00 00 00 
7941,接收,19:53:54.159.0,0x00000301,数据帧,标准帧,0x08,bb 3f af 3f 66 02 00 00 
7942,接收,19:53:54.159.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7943,接收,19:53:54.184.0,0x00000303,数据帧,标准帧,0x04,f0 00 dd 1f 
7944,接收,19:53:54.184.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7945,接收,19:53:54.184.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 83 3c 37 02 
7946,接收,19:53:54.184.0,0x0000030a,数据帧,标准帧,0x04,bf 3f b7 3e 
7947,接收,19:53:54.184.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7948,接收,19:53:54.184.0,0x00000401,数据帧,标准帧,0x08,76 7f 00 00 fc 17 00 00 
7949,接收,19:53:54.254.0,0x00000301,数据帧,标准帧,0x08,bf 3f bb 3f 66 02 00 00 
7950,接收,19:53:54.254.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7951,接收,19:53:54.261.0,0x00000303,数据帧,标准帧,0x04,f0 00 e0 1f 
7952,接收,19:53:54.261.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7953,接收,19:53:54.273.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 7e 3c 3b 02 
7954,接收,19:53:54.273.0,0x0000030a,数据帧,标准帧,0x04,c9 3f bb 3e 
7955,接收,19:53:54.283.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7956,接收,19:53:54.283.0,0x00000401,数据帧,标准帧,0x08,80 7f 00 00 fc 17 00 00 
7957,接收,19:53:54.358.0,0x00000301,数据帧,标准帧,0x08,bf 3f ba 3f 66 02 00 00 
7958,接收,19:53:54.359.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7959,接收,19:53:54.381.0,0x00000303,数据帧,标准帧,0x04,f0 00 e0 1f 
7960,接收,19:53:54.381.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7961,接收,19:53:54.381.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 83 3c 3d 02 
7962,接收,19:53:54.381.0,0x0000030a,数据帧,标准帧,0x04,c9 3f bb 3e 
7963,接收,19:53:54.381.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7964,接收,19:53:54.381.0,0x00000401,数据帧,标准帧,0x08,80 7f 00 00 fc 17 00 00 
7965,接收,19:53:54.454.0,0x00000301,数据帧,标准帧,0x08,bf 3f ba 3f 66 02 00 00 
7966,接收,19:53:54.454.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7967,接收,19:53:54.462.0,0x00000303,数据帧,标准帧,0x04,f0 00 e0 1f 
7968,接收,19:53:54.462.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7969,接收,19:53:54.472.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 7e 3c 3b 02 
7970,接收,19:53:54.472.0,0x0000030a,数据帧,标准帧,0x04,c9 3f bb 3e 
7971,接收,19:53:54.483.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7972,接收,19:53:54.483.0,0x00000401,数据帧,标准帧,0x08,80 7f 00 00 fc 17 00 00 
7973,接收,19:53:54.561.0,0x00000301,数据帧,标准帧,0x08,bf 3f bb 3f 66 02 00 00 
7974,接收,19:53:54.561.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7975,接收,19:53:54.583.0,0x00000303,数据帧,标准帧,0x04,f0 00 e0 1f 
7976,接收,19:53:54.583.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7977,接收,19:53:54.583.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 83 3c 3b 02 
7978,接收,19:53:54.583.0,0x0000030a,数据帧,标准帧,0x04,c9 3f bb 3e 
7979,接收,19:53:54.583.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7980,接收,19:53:54.583.0,0x00000401,数据帧,标准帧,0x08,80 7f 00 00 fc 17 00 00 
7981,接收,19:53:54.655.0,0x00000301,数据帧,标准帧,0x08,c4 3f bf 3f 66 02 00 00 
7982,接收,19:53:54.655.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7983,接收,19:53:54.662.0,0x00000303,数据帧,标准帧,0x04,f0 00 e2 1f 
7984,接收,19:53:54.662.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7985,接收,19:53:54.673.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 7f 3c 41 02 
7986,接收,19:53:54.673.0,0x0000030a,数据帧,标准帧,0x04,c9 3f c1 3e 
7987,接收,19:53:54.682.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7988,接收,19:53:54.682.0,0x00000401,数据帧,标准帧,0x08,89 7f 00 00 fc 17 00 00 
7989,接收,19:53:54.760.0,0x00000301,数据帧,标准帧,0x08,c4 3f bf 3f 66 02 00 00 
7990,接收,19:53:54.760.0,0x00000302,数据帧,标准帧,0x08,49 00 c4 09 a9 50 9d 39 
7991,接收,19:53:54.785.0,0x00000303,数据帧,标准帧,0x04,f0 00 e2 1f 
7992,接收,19:53:54.785.0,0x00000304,数据帧,标准帧,0x06,04 9c 03 12 00 00 
7993,接收,19:53:54.785.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 40 83 3c 3b 02 
7994,接收,19:53:54.785.0,0x0000030a,数据帧,标准帧,0x04,c9 3f c1 3e 
7995,接收,19:53:54.785.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 80 00 00 00 00 
7996,接收,19:53:54.785.0,0x00000401,数据帧,标准帧,0x08,89 7f 00 00 fc 17 00 00 
7997,接收,19:53:54.786.0,0x00000600,数据帧,标准帧,0x08,15 05 66 02 93 7f 00 00 
7998,接收,19:53:54.854.0,0x00000301,数据帧,标准帧,0x08,c9 3f a3 53 66 02 00 00 
7999,接收,19:53:54.854.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8000,接收,19:53:54.864.0,0x00000303,数据帧,标准帧,0x04,f0 00 00 00 
8001,接收,19:53:54.864.0,0x00000304,数据帧,标准帧,0x06,04 18 03 12 20 00 
8002,接收,19:53:54.873.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3f 7f 3c d4 ff 
8003,接收,19:53:54.873.0,0x0000030a,数据帧,标准帧,0x04,ce 3f c1 3e 
8004,接收,19:53:54.883.0,0x00000400,数据帧,标准帧,0x08,07 00 8c 88 00 00 00 00 
8005,接收,19:53:54.883.0,0x00000401,数据帧,标准帧,0x08,94 7f 00 00 fc 17 00 00 
8006,接收,19:53:54.958.0,0x00000301,数据帧,标准帧,0x08,c9 3f 7d 50 66 02 00 00 
8007,接收,19:53:54.958.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8008,接收,19:53:54.981.0,0x00000303,数据帧,标准帧,0x04,f0 00 00 00 
8009,接收,19:53:54.981.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8010,接收,19:53:54.981.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 83 3c d2 ff 
8011,接收,19:53:54.981.0,0x0000030a,数据帧,标准帧,0x04,ce 3f c1 3e 
8012,接收,19:53:54.984.0,0x00000400,数据帧,标准帧,0x08,07 00 88 88 00 00 00 00 
8013,接收,19:53:54.984.0,0x00000401,数据帧,标准帧,0x08,94 7f 00 00 fc 17 00 00 
8014,接收,19:53:55.057.0,0x00000604,数据帧,标准帧,0x08,00 00 20 00 00 00 00 00 
8015,接收,19:53:55.057.0,0x00000605,数据帧,标准帧,0x08,00 00 00 00 01 00 08 00 
8016,接收,19:53:55.057.0,0x00000606,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
8017,接收,19:53:55.057.0,0x00000301,数据帧,标准帧,0x08,3e 3e 7d 50 00 00 00 00 
8018,接收,19:53:55.057.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8019,接收,19:53:55.057.0,0x00000402,数据帧,标准帧,0x08,02 00 00 00 79 30 00 00 
8020,接收,19:53:55.057.0,0x00000403,数据帧,标准帧,0x08,64 00 00 00 e3 c3 07 00 
8021,接收,19:53:55.057.0,0x00000507,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
8022,接收,19:53:55.058.0,0x00000508,数据帧,标准帧,0x08,af 36 af 36 55 01 01 00 
8023,接收,19:53:55.062.0,0x00000303,数据帧,标准帧,0x04,ea 00 00 00 
8024,接收,19:53:55.062.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8025,接收,19:53:55.063.0,0x00000405,数据帧,标准帧,0x08,62 0c 63 0c 65 0c 65 0c 
8026,接收,19:53:55.063.0,0x00000406,数据帧,标准帧,0x08,58 0c 6a 0c 65 0c 63 0c 
8027,接收,19:53:55.065.0,0x0000050b,数据帧,标准帧,0x08,af 36 af 36 11 04 05 a5 
8028,接收,19:53:55.065.0,0x0000050c,数据帧,标准帧,0x08,00 00 00 00 00 00 00 00 
8029,接收,19:53:55.074.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7f 3c d4 ff 
8030,接收,19:53:55.074.0,0x0000030a,数据帧,标准帧,0x04,d1 50 5f 4f 
8031,接收,19:53:55.074.0,0x00000407,数据帧,标准帧,0x04,63 0c 69 0c 
8032,接收,19:53:55.074.0,0x00000408,数据帧,标准帧,0x04,3c 00 00 00 
8033,接收,19:53:55.074.0,0x0000050c,数据帧,标准帧,0x08,02 00 00 00 00 00 00 00 
8034,接收,19:53:55.074.0,0x0000050c,数据帧,标准帧,0x08,04 00 00 00 00 00 00 00 
8035,接收,19:53:55.083.0,0x00000400,数据帧,标准帧,0x08,07 00 88 88 00 00 00 00 
8036,接收,19:53:55.083.0,0x00000401,数据帧,标准帧,0x08,7d 7c 00 00 00 00 00 00 
8037,接收,19:53:55.083.0,0x00000409,数据帧,标准帧,0x08,e5 e4 e5 d7 e5 e5 e5 e6 
8038,接收,19:53:55.083.0,0x00000506,数据帧,标准帧,0x07,58 0c 6a 0c 65 e4 e5 
8039,接收,19:53:55.083.0,0x0000050c,数据帧,标准帧,0x08,06 00 00 00 00 00 00 00 
8040,接收,19:53:55.083.0,0x0000050c,数据帧,标准帧,0x08,08 00 00 00 00 00 00 00 
8041,接收,19:53:55.093.0,0x00000509,数据帧,标准帧,0x03,3f 81 01 
8042,接收,19:53:55.093.0,0x0000050a,数据帧,标准帧,0x03,e7 e6 e4 
8043,接收,19:53:55.093.0,0x0000050c,数据帧,标准帧,0x08,0a 00 00 00 00 00 00 00 
8044,接收,19:53:55.093.0,0x0000050d,数据帧,标准帧,0x08,02 01 00 00 00 00 00 00 
8045,接收,19:53:55.104.0,0x0000050d,数据帧,标准帧,0x08,00 00 00 00 00 a8 03 00 
8046,接收,19:53:55.104.0,0x0000050d,数据帧,标准帧,0x08,01 c3 04 00 00 00 00 00 
8047,接收,19:53:55.104.0,0x0000050d,数据帧,标准帧,0x08,03 39 00 00 00 00 00 00 
8048,接收,19:53:55.104.0,0x0000050d,数据帧,标准帧,0x08,04 00 00 00 00 00 00 00 
8049,接收,19:53:55.113.0,0x0000050d,数据帧,标准帧,0x08,05 04 c2 00 00 00 00 00 
8050,接收,19:53:55.113.0,0x0000050d,数据帧,标准帧,0x08,06 00 00 00 00 00 00 00 
8051,接收,19:53:55.123.0,0x0000050e,数据帧,标准帧,0x08,26 39 00 00 f6 4a 00 00 
8052,接收,19:53:55.123.0,0x0000050f,数据帧,标准帧,0x08,00 00 00 00 03 00 00 00 
8053,接收,19:53:55.133.0,0x0000050f,数据帧,标准帧,0x08,0a 53 44 32 34 31 32 4d 
8054,接收,19:53:55.133.0,0x0000050f,数据帧,标准帧,0x08,0b 42 41 54 32 30 31 30 
8055,接收,19:53:55.142.0,0x0000050f,数据帧,标准帧,0x08,0c 32 34 37 00 00 00 00 
8056,接收,19:53:55.142.0,0x0000050f,数据帧,标准帧,0x08,0f 00 00 00 00 00 00 00 
8057,接收,19:53:55.161.0,0x00000301,数据帧,标准帧,0x08,3e 3e 42 4c 00 00 00 00 
8058,接收,19:53:55.161.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8059,接收,19:53:55.161.0,0x0000050f,数据帧,标准帧,0x08,10 00 00 00 00 00 00 00 
8060,接收,19:53:55.161.0,0x0000050f,数据帧,标准帧,0x08,11 00 00 00 00 00 00 00 
8061,接收,19:53:55.181.0,0x00000303,数据帧,标准帧,0x04,ea 00 00 00 
8062,接收,19:53:55.181.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8063,接收,19:53:55.181.0,0x0000050f,数据帧,标准帧,0x08,18 67 65 38 61 37 65 00 
8064,接收,19:53:55.181.0,0x0000050f,数据帧,标准帧,0x08,19 e8 07 08 00 64 00 00 
8065,接收,19:53:55.181.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 82 3c d6 ff 
8066,接收,19:53:55.181.0,0x0000030a,数据帧,标准帧,0x04,d1 50 5f 4f 
8067,接收,19:53:55.181.0,0x0000050f,数据帧,标准帧,0x08,1a 00 00 00 00 00 00 00 
8068,接收,19:53:55.182.0,0x0000050f,数据帧,标准帧,0x08,1b 00 00 00 00 00 00 00 
8069,接收,19:53:55.182.0,0x00000400,数据帧,标准帧,0x08,07 00 88 88 00 00 00 00 
8070,接收,19:53:55.182.0,0x00000401,数据帧,标准帧,0x08,7d 7c 00 00 00 00 00 00 
8071,接收,19:53:55.185.0,0x0000050f,数据帧,标准帧,0x08,1c 00 00 00 00 00 00 00 
8072,接收,19:53:55.185.0,0x0000050f,数据帧,标准帧,0x08,1d 00 00 00 00 00 00 00 
8073,接收,19:53:55.191.0,0x00000703,数据帧,标准帧,0x02,00 00 
8074,接收,19:53:55.191.0,0x00000704,数据帧,标准帧,0x08,00 00 00 00 00 00 00 01 
8075,接收,19:53:55.201.0,0x00000704,数据帧,标准帧,0x08,01 00 00 00 00 00 00 00 
8076,接收,19:53:55.202.0,0x00000704,数据帧,标准帧,0x08,02 00 00 00 00 00 00 00 
8077,接收,19:53:55.212.0,0x00000704,数据帧,标准帧,0x08,03 00 00 00 00 00 00 00 
8078,接收,19:53:55.212.0,0x00000704,数据帧,标准帧,0x08,04 00 00 00 00 00 00 00 
8079,接收,19:53:55.223.0,0x00000704,数据帧,标准帧,0x08,05 00 00 00 00 00 00 00 
8080,接收,19:53:55.223.0,0x00000704,数据帧,标准帧,0x08,06 00 00 00 00 00 00 00 
8081,接收,19:53:55.232.0,0x00000704,数据帧,标准帧,0x08,07 00 00 00 00 00 00 00 
8082,接收,19:53:55.232.0,0x00000704,数据帧,标准帧,0x08,08 00 00 00 00 00 00 00 
8083,接收,19:53:55.243.0,0x00000704,数据帧,标准帧,0x08,0b 00 00 00 00 00 00 00 
8084,接收,19:53:55.243.0,0x00000704,数据帧,标准帧,0x08,0d 00 00 00 00 ce ce 00 
8085,接收,19:53:55.256.0,0x00000301,数据帧,标准帧,0x08,da 3d 42 47 00 00 00 00 
8086,接收,19:53:55.256.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8087,接收,19:53:55.256.0,0x00000704,数据帧,标准帧,0x08,0e 00 00 00 00 00 00 00 
8088,接收,19:53:55.256.0,0x00000704,数据帧,标准帧,0x08,0f 00 00 00 00 00 00 00 
8089,接收,19:53:55.261.0,0x00000303,数据帧,标准帧,0x04,e9 00 00 00 
8090,接收,19:53:55.261.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8091,接收,19:53:55.264.0,0x00000704,数据帧,标准帧,0x08,10 00 00 00 00 00 00 00 
8092,接收,19:53:55.264.0,0x00000704,数据帧,标准帧,0x08,11 00 00 00 00 00 00 00 
8093,接收,19:53:55.275.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7e 3c d6 ff 
8094,接收,19:53:55.275.0,0x0000030a,数据帧,标准帧,0x04,cc 50 09 4b 
8095,接收,19:53:55.275.0,0x00000704,数据帧,标准帧,0x08,12 00 00 00 00 00 00 00 
8096,接收,19:53:55.275.0,0x00000704,数据帧,标准帧,0x08,13 00 00 00 00 00 00 00 
8097,接收,19:53:55.283.0,0x00000400,数据帧,标准帧,0x08,07 00 88 88 00 00 00 00 
8098,接收,19:53:55.283.0,0x00000401,数据帧,标准帧,0x08,b6 7b 00 00 00 00 00 00 
8099,接收,19:53:55.359.0,0x00000301,数据帧,标准帧,0x08,da 3d 7b 43 00 00 00 00 
8100,接收,19:53:55.359.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8101,接收,19:53:55.381.0,0x00000303,数据帧,标准帧,0x04,e9 00 00 00 
8102,接收,19:53:55.381.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8103,接收,19:53:55.381.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 81 3c d2 ff 
8104,接收,19:53:55.381.0,0x0000030a,数据帧,标准帧,0x04,cc 50 09 4b 
8105,接收,19:53:55.381.0,0x00000400,数据帧,标准帧,0x08,07 00 88 88 00 00 00 00 
8106,接收,19:53:55.382.0,0x00000401,数据帧,标准帧,0x08,b6 7b 00 00 00 00 00 00 
8107,接收,19:53:55.453.0,0x00000301,数据帧,标准帧,0x08,bc 3d c6 41 00 00 00 00 
8108,接收,19:53:55.454.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8109,接收,19:53:55.462.0,0x00000303,数据帧,标准帧,0x04,e8 00 00 00 
8110,接收,19:53:55.462.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8111,接收,19:53:55.473.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 7f 3c d4 ff 
8112,接收,19:53:55.473.0,0x0000030a,数据帧,标准帧,0x04,b0 45 95 42 
8113,接收,19:53:55.482.0,0x00000400,数据帧,标准帧,0x08,07 00 88 88 00 00 00 00 
8114,接收,19:53:55.482.0,0x00000401,数据帧,标准帧,0x08,79 7b 00 00 00 00 00 00 
8115,接收,19:53:55.557.0,0x00000301,数据帧,标准帧,0x08,bc 3d 59 41 00 00 00 00 
8116,接收,19:53:55.557.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8117,接收,19:53:55.582.0,0x00000303,数据帧,标准帧,0x04,e8 00 00 00 
8118,接收,19:53:55.582.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8119,接收,19:53:55.583.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 84 3c d0 ff 
8120,接收,19:53:55.583.0,0x0000030a,数据帧,标准帧,0x04,b0 45 95 42 
8121,接收,19:53:55.584.0,0x00000400,数据帧,标准帧,0x08,07 00 88 88 00 00 00 00 
8122,接收,19:53:55.584.0,0x00000401,数据帧,标准帧,0x08,79 7b 00 00 00 00 00 00 
8123,接收,19:53:55.655.0,0x00000301,数据帧,标准帧,0x08,a8 3d 3e 40 00 00 00 00 
8124,接收,19:53:55.655.0,0x00000302,数据帧,标准帧,0x08,49 00 00 00 a9 50 9d 39 
8125,接收,19:53:55.663.0,0x00000303,数据帧,标准帧,0x04,e8 00 00 00 
8126,接收,19:53:55.663.0,0x00000304,数据帧,标准帧,0x06,04 18 02 12 20 00 
8127,接收,19:53:55.673.0,0x00000309,数据帧,标准帧,0x08,63 a8 00 3e 80 3c d8 ff 
