Index,Direction,Time Stamp,Frame ID,Format,Type,Data Length,Data(HEX),Unnamed: 8
2400,Receive,19:08:23.630.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7D 3C D8 FF ,
2401,Receive,19:08:23.630.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
2402,Receive,19:08:23.641.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2403,Receive,19:08:23.641.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2404,Receive,19:08:23.718.0,0x00000301,Standard,Data,0x08,68 3C 42 3C 00 00 00 00 ,
2405,Receive,19:08:23.718.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2406,Receive,19:08:23.741.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2407,Receive,19:08:23.741.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2408,Receive,19:08:23.741.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7D 3C D4 FF ,
2409,Receive,19:08:23.741.0,0x0000030a,Standard,Data,0x04,63 3C 5F 3B ,
2410,Receive,19:08:23.741.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2411,Receive,19:08:23.741.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2412,Receive,19:08:23.815.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2413,Receive,19:08:23.815.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
2414,Receive,19:08:23.815.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2415,Receive,19:08:23.815.0,0x00000301,Standard,Data,0x08,68 3C 49 3C 00 00 00 00 ,
2416,Receive,19:08:23.815.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2417,Receive,19:08:23.815.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
2418,Receive,19:08:23.816.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
2419,Receive,19:08:23.821.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2420,Receive,19:08:23.821.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2421,Receive,19:08:23.822.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 16 0C ,
2422,Receive,19:08:23.822.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
2423,Receive,19:08:23.833.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D6 FF ,
2424,Receive,19:08:23.833.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2425,Receive,19:08:23.833.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
2426,Receive,19:08:23.833.0,0x00000408,Standard,Data,0x04,04 09 00 00 ,
2427,Receive,19:08:23.843.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2428,Receive,19:08:23.843.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2429,Receive,19:08:23.843.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
2430,Receive,19:08:23.843.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
2431,Receive,19:08:23.851.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
2432,Receive,19:08:23.851.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
2433,Receive,19:08:23.860.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2434,Receive,19:08:23.861.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
2435,Receive,19:08:23.918.0,0x00000301,Standard,Data,0x08,68 3C 43 3C 00 00 00 00 ,
2436,Receive,19:08:23.921.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2437,Receive,19:08:23.924.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2438,Receive,19:08:23.924.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2439,Receive,19:08:23.941.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 83 3C D0 FF ,
2440,Receive,19:08:23.942.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2441,Receive,19:08:23.942.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2442,Receive,19:08:23.942.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2443,Receive,19:08:24.012.0,0x00000301,Standard,Data,0x08,68 3C 45 3C 00 00 00 00 ,
2444,Receive,19:08:24.013.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2445,Receive,19:08:24.021.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2446,Receive,19:08:24.021.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2447,Receive,19:08:24.030.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7D 3C D4 FF ,
2448,Receive,19:08:24.030.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2449,Receive,19:08:24.042.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2450,Receive,19:08:24.042.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2451,Receive,19:08:24.118.0,0x00000301,Standard,Data,0x08,68 3C 41 3C 00 00 00 00 ,
2452,Receive,19:08:24.118.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2453,Receive,19:08:24.121.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2454,Receive,19:08:24.121.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2455,Receive,19:08:24.142.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D0 FF ,
2456,Receive,19:08:24.142.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2457,Receive,19:08:24.142.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2458,Receive,19:08:24.142.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2459,Receive,19:08:24.212.0,0x00000301,Standard,Data,0x08,68 3C 47 3C 00 00 00 00 ,
2460,Receive,19:08:24.212.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2461,Receive,19:08:24.221.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2462,Receive,19:08:24.221.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2463,Receive,19:08:24.230.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D4 FF ,
2464,Receive,19:08:24.230.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2465,Receive,19:08:24.243.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2466,Receive,19:08:24.243.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2467,Receive,19:08:24.318.0,0x00000301,Standard,Data,0x08,68 3C 42 3C 00 00 00 00 ,
2468,Receive,19:08:24.318.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2469,Receive,19:08:24.322.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2470,Receive,19:08:24.322.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2471,Receive,19:08:24.340.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 83 3C D2 FF ,
2472,Receive,19:08:24.340.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2473,Receive,19:08:24.341.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2474,Receive,19:08:24.341.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2475,Receive,19:08:24.413.0,0x00000301,Standard,Data,0x08,68 3C 49 3C 00 00 00 00 ,
2476,Receive,19:08:24.413.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2477,Receive,19:08:24.422.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2478,Receive,19:08:24.422.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2479,Receive,19:08:24.431.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D6 FF ,
2480,Receive,19:08:24.431.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
2481,Receive,19:08:24.441.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2482,Receive,19:08:24.442.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2483,Receive,19:08:24.518.0,0x00000301,Standard,Data,0x08,68 3C 3C 3C 00 00 00 00 ,
2484,Receive,19:08:24.518.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2485,Receive,19:08:24.541.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2486,Receive,19:08:24.541.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2487,Receive,19:08:24.541.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D4 FF ,
2488,Receive,19:08:24.541.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
2489,Receive,19:08:24.541.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2490,Receive,19:08:24.541.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2491,Receive,19:08:24.612.0,0x00000301,Standard,Data,0x08,68 3C 49 3C 00 00 00 00 ,
2492,Receive,19:08:24.612.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2493,Receive,19:08:24.621.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2494,Receive,19:08:24.621.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2495,Receive,19:08:24.630.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D6 FF ,
2496,Receive,19:08:24.630.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
2497,Receive,19:08:24.641.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2498,Receive,19:08:24.641.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2499,Receive,19:08:24.717.0,0x00000301,Standard,Data,0x08,68 3C 43 3C 00 00 00 00 ,
2500,Receive,19:08:24.718.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2501,Receive,19:08:24.738.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2502,Receive,19:08:24.738.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2503,Receive,19:08:24.739.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D2 FF ,
2504,Receive,19:08:24.739.0,0x0000030a,Standard,Data,0x04,63 3C 5A 3B ,
2505,Receive,19:08:24.741.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2506,Receive,19:08:24.741.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2507,Receive,19:08:24.815.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2508,Receive,19:08:24.815.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
2509,Receive,19:08:24.815.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2510,Receive,19:08:24.815.0,0x00000301,Standard,Data,0x08,6D 3C 47 3C 00 00 00 00 ,
2511,Receive,19:08:24.815.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2512,Receive,19:08:24.815.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
2513,Receive,19:08:24.815.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
2514,Receive,19:08:24.820.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2515,Receive,19:08:24.820.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2516,Receive,19:08:24.821.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 16 0C ,
2517,Receive,19:08:24.822.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
2518,Receive,19:08:24.833.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7F 3C D0 FF ,
2519,Receive,19:08:24.833.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2520,Receive,19:08:24.833.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
2521,Receive,19:08:24.833.0,0x00000408,Standard,Data,0x04,05 09 00 00 ,
2522,Receive,19:08:24.840.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2523,Receive,19:08:24.840.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2524,Receive,19:08:24.843.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
2525,Receive,19:08:24.843.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
2526,Receive,19:08:24.850.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
2527,Receive,19:08:24.850.0,0x0000050a,Standard,Data,0x03,E7 E6 E5 ,
2528,Receive,19:08:24.862.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2529,Receive,19:08:24.862.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
2530,Receive,19:08:24.917.0,0x00000301,Standard,Data,0x08,6D 3C 43 3C 00 00 00 00 ,
2531,Receive,19:08:24.917.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2532,Receive,19:08:24.921.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2533,Receive,19:08:24.921.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2534,Receive,19:08:24.943.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 83 3C D0 FF ,
2535,Receive,19:08:24.943.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2536,Receive,19:08:24.943.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2537,Receive,19:08:24.943.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2538,Receive,19:08:25.013.0,0x00000301,Standard,Data,0x08,6D 3C 4A 3C 00 00 00 00 ,
2539,Receive,19:08:25.013.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2540,Receive,19:08:25.020.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2541,Receive,19:08:25.020.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2542,Receive,19:08:25.031.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D8 FF ,
2543,Receive,19:08:25.031.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2544,Receive,19:08:25.040.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2545,Receive,19:08:25.040.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2546,Receive,19:08:25.116.0,0x00000301,Standard,Data,0x08,6D 3C 47 3C 00 00 00 00 ,
2547,Receive,19:08:25.116.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2548,Receive,19:08:25.143.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2549,Receive,19:08:25.143.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2550,Receive,19:08:25.143.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D2 FF ,
2551,Receive,19:08:25.143.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2552,Receive,19:08:25.143.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2553,Receive,19:08:25.143.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2554,Receive,19:08:25.214.0,0x00000301,Standard,Data,0x08,68 3C 4D 3C 00 00 00 00 ,
2555,Receive,19:08:25.214.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2556,Receive,19:08:25.220.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2557,Receive,19:08:25.220.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2558,Receive,19:08:25.230.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C DA FF ,
2559,Receive,19:08:25.230.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2560,Receive,19:08:25.241.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2561,Receive,19:08:25.241.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2562,Receive,19:08:25.318.0,0x00000301,Standard,Data,0x08,68 3C 48 3C 00 00 00 00 ,
2563,Receive,19:08:25.318.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2564,Receive,19:08:25.322.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2565,Receive,19:08:25.322.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2566,Receive,19:08:25.343.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 83 3C D2 FF ,
2567,Receive,19:08:25.343.0,0x0000030a,Standard,Data,0x04,5E 3C 5F 3B ,
2568,Receive,19:08:25.343.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2569,Receive,19:08:25.343.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2570,Receive,19:08:25.414.0,0x00000301,Standard,Data,0x08,68 3C 49 3C 00 00 00 00 ,
2571,Receive,19:08:25.414.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2572,Receive,19:08:25.420.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2573,Receive,19:08:25.420.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2574,Receive,19:08:25.431.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D6 FF ,
2575,Receive,19:08:25.431.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2576,Receive,19:08:25.442.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2577,Receive,19:08:25.442.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2578,Receive,19:08:25.517.0,0x00000301,Standard,Data,0x08,68 3C 3E 3C 00 00 00 00 ,
2579,Receive,19:08:25.517.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2580,Receive,19:08:25.521.0,0x00000303,Standard,Data,0x04,B1 00 34 1E ,
2581,Receive,19:08:25.521.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2582,Receive,19:08:25.541.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 83 3C D0 FF ,
2583,Receive,19:08:25.541.0,0x0000030a,Standard,Data,0x04,5E 3C 5A 3B ,
2584,Receive,19:08:25.542.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2585,Receive,19:08:25.542.0,0x00000401,Standard,Data,0x08,D1 78 00 00 00 00 00 00 ,
2586,Receive,19:08:25.614.0,0x00000301,Standard,Data,0x08,6D 3C 4B 3C 00 00 00 00 ,
2587,Receive,19:08:25.614.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2588,Receive,19:08:25.621.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2589,Receive,19:08:25.621.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2590,Receive,19:08:25.631.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D8 FF ,
2591,Receive,19:08:25.631.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2592,Receive,19:08:25.641.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2593,Receive,19:08:25.641.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2594,Receive,19:08:25.718.0,0x00000301,Standard,Data,0x08,6D 3C 48 3C 00 00 00 00 ,
2595,Receive,19:08:25.718.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2596,Receive,19:08:25.722.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2597,Receive,19:08:25.722.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2598,Receive,19:08:25.744.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 82 3C D2 FF ,
2599,Receive,19:08:25.744.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2600,Receive,19:08:25.744.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2601,Receive,19:08:25.744.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2602,Receive,19:08:25.812.0,0x00000604,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2603,Receive,19:08:25.812.0,0x00000605,Standard,Data,0x08,00 00 00 00 01 00 00 00 ,
2604,Receive,19:08:25.813.0,0x00000606,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2605,Receive,19:08:25.813.0,0x00000301,Standard,Data,0x08,6D 3C 44 3C 00 00 00 00 ,
2606,Receive,19:08:25.813.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2607,Receive,19:08:25.818.0,0x00000402,Standard,Data,0x08,01 00 00 00 F8 25 00 00 ,
2608,Receive,19:08:25.818.0,0x00000403,Standard,Data,0x08,64 00 00 00 E3 C3 07 00 ,
2609,Receive,19:08:25.818.0,0x00000507,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2610,Receive,19:08:25.818.0,0x00000508,Standard,Data,0x08,AF 36 AF 36 0B 01 01 00 ,
2611,Receive,19:08:25.822.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2612,Receive,19:08:25.822.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2613,Receive,19:08:25.822.0,0x00000405,Standard,Data,0x08,10 0C 10 0C 13 0C 14 0C ,
2614,Receive,19:08:25.822.0,0x00000406,Standard,Data,0x08,07 0C 1B 0C 17 0C 14 0C ,
2615,Receive,19:08:25.822.0,0x0000050b,Standard,Data,0x08,AF 36 AF 36 11 03 04 A5 ,
2616,Receive,19:08:25.823.0,0x0000050c,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2617,Receive,19:08:25.832.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D4 FF ,
2618,Receive,19:08:25.832.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2619,Receive,19:08:25.832.0,0x00000407,Standard,Data,0x04,17 0C 1D 0C ,
2620,Receive,19:08:25.832.0,0x00000408,Standard,Data,0x04,06 09 00 00 ,
2621,Receive,19:08:25.832.0,0x0000050c,Standard,Data,0x08,02 00 00 00 00 00 00 00 ,
2622,Receive,19:08:25.833.0,0x0000050c,Standard,Data,0x08,04 00 00 00 00 00 00 00 ,
2623,Receive,19:08:25.842.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2624,Receive,19:08:25.842.0,0x00000401,Standard,Data,0x08,DB 78 00 00 00 00 00 00 ,
2625,Receive,19:08:25.842.0,0x00000409,Standard,Data,0x08,E5 E4 E5 D7 E5 E5 E5 E5 ,
2626,Receive,19:08:25.842.0,0x00000506,Standard,Data,0x07,07 0C 1D 0C A5 E4 E5 ,
2627,Receive,19:08:25.842.0,0x0000050c,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
2628,Receive,19:08:25.842.0,0x0000050c,Standard,Data,0x08,08 00 00 00 00 00 00 00 ,
2629,Receive,19:08:25.853.0,0x00000509,Standard,Data,0x03,3F 82 01 ,
2630,Receive,19:08:25.853.0,0x0000050a,Standard,Data,0x03,E6 E6 E5 ,
2631,Receive,19:08:25.853.0,0x0000050c,Standard,Data,0x08,0A 00 00 00 00 00 00 00 ,
2632,Receive,19:08:25.853.0,0x0000050d,Standard,Data,0x08,02 84 01 00 00 00 00 00 ,
2633,Receive,19:08:25.862.0,0x0000050d,Standard,Data,0x08,00 00 00 00 00 00 00 00 ,
2634,Receive,19:08:25.862.0,0x0000050d,Standard,Data,0x08,01 BB 03 00 00 00 00 00 ,
2635,Receive,19:08:25.862.0,0x0000050d,Standard,Data,0x08,03 D7 06 00 00 00 00 00 ,
2636,Receive,19:08:25.862.0,0x0000050d,Standard,Data,0x08,04 44 00 00 00 00 00 00 ,
2637,Receive,19:08:25.871.0,0x0000050d,Standard,Data,0x08,05 22 9E 06 00 00 00 00 ,
2638,Receive,19:08:25.871.0,0x0000050d,Standard,Data,0x08,06 00 00 00 00 00 00 00 ,
2639,Receive,19:08:25.881.0,0x0000050e,Standard,Data,0x08,12 39 00 00 C4 4A 00 00 ,
2640,Receive,19:08:25.881.0,0x0000050f,Standard,Data,0x08,00 00 00 00 03 00 00 00 ,
2641,Receive,19:08:25.890.0,0x0000050f,Standard,Data,0x08,0A 53 44 32 34 31 32 4D ,
2642,Receive,19:08:25.890.0,0x0000050f,Standard,Data,0x08,0B 42 41 54 32 30 31 30 ,
2643,Receive,19:08:25.901.0,0x0000050f,Standard,Data,0x08,0C 32 34 37 00 00 00 00 ,
2644,Receive,19:08:25.901.0,0x0000050f,Standard,Data,0x08,0F 00 00 00 00 00 00 00 ,
2645,Receive,19:08:25.920.0,0x00000301,Standard,Data,0x08,6D 3C 3D 3C 00 00 00 00 ,
2646,Receive,19:08:25.920.0,0x00000302,Standard,Data,0x08,39 00 C4 09 A9 50 9D 39 ,
2647,Receive,19:08:25.920.0,0x0000050f,Standard,Data,0x08,10 00 00 00 00 00 00 00 ,
2648,Receive,19:08:25.920.0,0x0000050f,Standard,Data,0x08,11 00 00 00 00 00 00 00 ,
2649,Receive,19:08:25.938.0,0x00000303,Standard,Data,0x04,B1 00 36 1E ,
2650,Receive,19:08:25.938.0,0x00000304,Standard,Data,0x06,04 8C 03 10 00 00 ,
2651,Receive,19:08:25.943.0,0x0000050f,Standard,Data,0x08,18 67 65 38 61 37 65 00 ,
2652,Receive,19:08:25.943.0,0x0000050f,Standard,Data,0x08,19 E8 07 08 00 64 00 00 ,
2653,Receive,19:08:25.943.0,0x00000309,Standard,Data,0x08,62 A8 00 3D 7E 3C D0 FF ,
2654,Receive,19:08:25.943.0,0x0000030a,Standard,Data,0x04,5E 3C 64 3B ,
2655,Receive,19:08:25.943.0,0x0000050f,Standard,Data,0x08,1A 00 00 00 00 00 00 00 ,
2656,Receive,19:08:25.943.0,0x0000050f,Standard,Data,0x08,1B 00 00 00 00 00 00 00 ,
2657,Receive,19:08:25.943.0,0x00000400,Standard,Data,0x08,07 00 0C 00 00 00 00 00 ,
2658,Receive,19:08:25.943.0,0x00000401,Standard,Data,0x08,E5 78 00 00 00 00 00 00 ,
2659,Receive,19:08:25.943.0,0x0000050f,Standard,Data,0x08,1C 00 00 00 00 00 00 00 ,
2660,Receive,19:08:25.944.0,0x0000050f,Standard,Data,0x08,1D 00 00 00 00 00 00 00 ,
2661,Receive,19:08:25.950.0,0x00000703,Standard,Data,0x02,00 00 ,
2662,Receive,19:08:25.950.0,0x00000704,Standard,Data,0x08,00 00 00 00 00 00 00 01 ,
2663,Receive,19:08:25.962.0,0x00000704,Standard,Data,0x08,01 00 00 00 00 00 00 00 ,
